name;cmp;rne;specialties;locations;photo;slug;profile_url
Cavalcanti Oscategui Johan Santy Danghello;54227;;Neumología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/42502239_bb28fccb33.jpg;cavalcanti-oscategui-johan-santy-danghello;https://auna.org/pe/staff-medico/cavalcanti-oscategui-johan-santy-danghello
Chong Vilela Juan Tito;48490;;Medicina interna;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/03676263_38dca41cda.jpg;chong-vilela-juan-tito;https://auna.org/pe/staff-medico/chong-vilela-juan-tito
Cucho Davila Victor Manuel;56437;;Medicina interna;Auna Bellavista - Clínica;;cucho-davila-victor-manuel;https://auna.org/pe/staff-medico/cucho-davila-victor-manuel
Vera Montalvo Jose Luis Alejandro;49097;;Ortopedia y traumatología;Clínica Delgado Auna, Auna Bellavista - Clínica;;vera-montalvo-jose-luis-alejandro;https://auna.org/pe/staff-medico/vera-montalvo-jose-luis-alejandro
Iman Izquierdo Fernando Jeancarlos;68953;;Urología;Auna Bellavista - Clínica;;iman-izquierdo-fernando-jeancarlos;https://auna.org/pe/staff-medico/iman-izquierdo-fernando-jeancarlos
Paredes Calderon Milagro Secil;55569;;Neurología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/43290567_ef96726069.jpg;paredes-calderon-milagro-secil;https://auna.org/pe/staff-medico/paredes-calderon-milagro-secil
Damacen Soplin Harvey Isacio;28541;;Ortopedia y traumatología;Auna Bellavista - Clínica, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.amazonaws.com/17848497_3fc5cce280.jpg;damacen-soplin-harvey-isacio;https://auna.org/pe/staff-medico/damacen-soplin-harvey-isacio
Macedo Vendezu Emeric Jorge;69981;;Pediatría;Auna Bellavista - Clínica;;macedo-vendezu-emeric-jorge;https://auna.org/pe/staff-medico/macedo-vendezu-emeric-jorge
Valverde Vinces Blanca Carolina;76558;;Ginecología y obstetricia;Auna Bellavista - Clínica;;valverde-vinces-blanca-carolina;https://auna.org/pe/staff-medico/valverde-vinces-blanca-carolina
Pizarro Solis Cynthia Elena;60099;;Pediatría;Auna Bellavista - Clínica;;pizarro-solis-cynthia-elena;https://auna.org/pe/staff-medico/pizarro-solis-cynthia-elena
Cespedes Castañeda Alfonso Gerardo;66854;;Hematología;Auna Bellavista - Clínica;;cespedes-castaneda-alfonso-gerardo;https://auna.org/pe/staff-medico/cespedes-castaneda-alfonso-gerardo
Capcha Bao Jessica Maruja;61016;;Medicina física y rehabilitación;Auna Bellavista - Clínica;;capcha-bao-jessica-maruja;https://auna.org/pe/staff-medico/capcha-bao-jessica-maruja
Rivera Vasquez Noelia Maritza;67310;;Pediatría;Auna Bellavista - Clínica;;rivera-vasquez-noelia-maritza;https://auna.org/pe/staff-medico/rivera-vasquez-noelia-maritza
Centurion Berrios Elmer Felipe;64586;;Neurocirugía;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/44128933_578ca1c402.jpg;centurion-berrios-elmer-felipe;https://auna.org/pe/staff-medico/centurion-berrios-elmer-felipe
Rodriguez Gueorguiev Nelson Miguel;67127;;Patología clínica;Auna Bellavista - Clínica;;rodriguez-gueorguiev-nelson-miguel;https://auna.org/pe/staff-medico/rodriguez-gueorguiev-nelson-miguel
Mosaja Alanya Victor David;59037;;Neurocirugía;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/45698399_7abdf1cc8f.jpg;mosaja-alanya-victor-david;https://auna.org/pe/staff-medico/mosaja-alanya-victor-david
Acosta Castro Henry Rafael;71270;;Cirugía abdominal y laparoscópica;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/45999237_4e110395f6.jpg;acosta-castro-henry-rafael;https://auna.org/pe/staff-medico/acosta-castro-henry-rafael
Paredes Uribe Rita Lorena;5998;;Nutrición;Auna Bellavista - Clínica, Auna - Centro de Bienestar;https://web-auna-backend-prd-images.s3.amazonaws.com/46816126_5bdfabb5bc.jpg;paredes-uribe-rita-lorena;https://auna.org/pe/staff-medico/paredes-uribe-rita-lorena
Guzman Gonzales Alejandro Daniel;6709;;Nutrición;Auna Bellavista - Clínica;;guzman-gonzales-alejandro-daniel;https://auna.org/pe/staff-medico/guzman-gonzales-alejandro-daniel
Mostacero Bailon Greta Alexandra;80542;;Ginecología y obstetricia;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/70850047_3f1742709f.jpg;mostacero-bailon-greta-alexandra;https://auna.org/pe/staff-medico/mostacero-bailon-greta-alexandra
Valderrama Reyes Renzo Omar;68386;;Cardiología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/45416570_256254c0f2.jpg;valderrama-reyes-renzo-omar;https://auna.org/pe/staff-medico/valderrama-reyes-renzo-omar
Vargas Alayza Cesar Antonio;73612;;Gastroenterología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/47484127_6dbb010f45.jpg;vargas-alayza-cesar-antonio;https://auna.org/pe/staff-medico/vargas-alayza-cesar-antonio
Zavala Portugal Maria Juliana;81378;;Radiología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/47566604_27a4affe3a.jpg;zavala-portugal-maria-juliana;https://auna.org/pe/staff-medico/zavala-portugal-maria-juliana
Mamani Nieto Marcos Antonio;49340;;Neumología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/41582989_3108f395d6.jpg;mamani-nieto-marcos-antonio;https://auna.org/pe/staff-medico/mamani-nieto-marcos-antonio
Tejada Justo Luis Alberto;70471;;Medicina interna;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/45997018_cb837b1817.jpg;tejada-justo-luis-alberto;https://auna.org/pe/staff-medico/tejada-justo-luis-alberto
Osso Oliva Daniel Alejandro;76661;;Medicina interna;Auna Bellavista - Clínica;;osso-oliva-daniel-alejandro;https://auna.org/pe/staff-medico/osso-oliva-daniel-alejandro
Ventosilla Alonso Andrea Luz;71309;;Medicina interna;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/46850214_78dda06db0.jpg;ventosilla-alonso-andrea-luz;https://auna.org/pe/staff-medico/ventosilla-alonso-andrea-luz
Figueroa Morales Kristtel;80889;;Ginecología y obstetricia;Auna Bellavista - Clínica;;figueroa-morales-kristtel;https://auna.org/pe/staff-medico/figueroa-morales-kristtel
Zambrano Silva Rosario;77950;;Neurología;Auna Bellavista - Clínica;;zambrano-silva-rosario;https://auna.org/pe/staff-medico/zambrano-silva-rosario
Cruz Condori Diana Lizet;68466;;Cirugía abdominal y laparoscópica;Auna Bellavista - Clínica, Auna - Centro de Bienestar Benavides;;cruz-condori-diana-lizet;https://auna.org/pe/staff-medico/cruz-condori-diana-lizet
Perez Prado Wilson Jim Bryan;77020;;Oftalmología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/71094795_63938b1ff8.jpg;perez-prado-wilson-jim-bryan;https://auna.org/pe/staff-medico/perez-prado-wilson-jim-bryan
Gutierrez Palomino Marylin Livana;85621;;Radiología;Auna Bellavista - Clínica;;gutierrez-palomino-marylin-livana;https://auna.org/pe/staff-medico/gutierrez-palomino-marylin-livana
Tacuri Ciña Elena Fiorella;73439;;Ginecología y obstetricia;Auna Bellavista - Clínica;;tacuri-cina-elena-fiorella;https://auna.org/pe/staff-medico/tacuri-cina-elena-fiorella
Catter Chavez Andres;73556;;Anestesiología;Auna Bellavista - Clínica;;catter-chavez-andres;https://auna.org/pe/staff-medico/catter-chavez-andres
Aguilar Macedo Jessica Sofia;54675;;Radiología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/43086288_6fe5f5c0c6.jpg;aguilar-macedo-jessica-sofia;https://auna.org/pe/staff-medico/aguilar-macedo-jessica-sofia
Barcena Valdeiglesias Enrique;74379;;Geriatría;Auna Bellavista - Clínica;;barcena-valdeiglesias-enrique;https://auna.org/pe/staff-medico/barcena-valdeiglesias-enrique
Bedriñana Sotomayor Jose Luis;58245;;Neumología;Auna Bellavista - Clínica;;bedrinana-sotomayor-jose-luis;https://auna.org/pe/staff-medico/bedrinana-sotomayor-jose-luis
Berrocal Anaya Waldo Homero;26596;;Cirugía pediátrica;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/10714710_7d988b6e5a.jpg;berrocal-anaya-waldo-homero;https://auna.org/pe/staff-medico/berrocal-anaya-waldo-homero
Boza Segura Maria Pilar;67621;;Geriatría;Auna Bellavista - Clínica;;boza-segura-maria-pilar;https://auna.org/pe/staff-medico/boza-segura-maria-pilar
Carhuajulca Ibarra Walter Joel;68596;;Pediatría;Auna Bellavista - Clínica;;carhuajulca-ibarra-walter-joel;https://auna.org/pe/staff-medico/carhuajulca-ibarra-walter-joel
Cervera Farfan Jorge Edgardo;46825;;Cirugía torácica y cardiovascular;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/40456422_1f72bc6a54.jpg;cervera-farfan-jorge-edgardo;https://auna.org/pe/staff-medico/cervera-farfan-jorge-edgardo
Eguiluz Loayza Oscar Augusto;29398;;Pediatría;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/29419172_efbd8e7f51.jpg;eguiluz-loayza-oscar-augusto;https://auna.org/pe/staff-medico/eguiluz-loayza-oscar-augusto
Espinoza Retuerto Juan Carlos;56284;;Neurología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/42673865_32658b637d.jpg;espinoza-retuerto-juan-carlos;https://auna.org/pe/staff-medico/espinoza-retuerto-juan-carlos
Eusebio Zegarra Ivan Edward;51866;;Cirugía abdominal y laparoscópica;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/42257988_12cae36c16.jpg;eusebio-zegarra-ivan-edward;https://auna.org/pe/staff-medico/eusebio-zegarra-ivan-edward
Herrera Quiroz Julio Enrique;43967;;Oftalmología;Auna Bellavista - Clínica;;herrera-quiroz-julio-enrique;https://auna.org/pe/staff-medico/herrera-quiroz-julio-enrique
Kubota Castro Eduardo Arturo;38580;;Cirugía pediátrica;Auna Bellavista - Clínica;;kubota-castro-eduardo-arturo;https://auna.org/pe/staff-medico/kubota-castro-eduardo-arturo
Medina Morales John Bryan;64702;;Gastroenterología;Clínicas Oncosalud;;medina-morales-john-bryan;https://auna.org/pe/staff-medico/medina-morales-john-bryan
Oyardo Guillermo Oscar;59813;;Medicina interna;Auna Bellavista - Clínica;;oyardo-guillermo-oscar;https://auna.org/pe/staff-medico/oyardo-guillermo-oscar
Palomino Allende Eusebio Sacarias;29892;;Anestesiología;Auna Bellavista - Clínica;;palomino-allende-eusebio-sacarias;https://auna.org/pe/staff-medico/palomino-allende-eusebio-sacarias
Perez Humire Norma Lizbeth;67045;;Otorrinolaringología;Auna Bellavista - Clínica;;perez-humire-norma-lizbeth;https://auna.org/pe/staff-medico/perez-humire-norma-lizbeth
Perez Fernandez Luis Angel Steven;78320;;Medicina general;Clínicas Oncosalud;;perez-fernandez-luis-angel-steven;https://auna.org/pe/staff-medico/perez-fernandez-luis-angel-steven
Quiroz Burgos Jose Angel;40195;;Cardiología;Auna Bellavista - Clínica;;quiroz-burgos-jose-angel;https://auna.org/pe/staff-medico/quiroz-burgos-jose-angel
Quispe Arapa Jessica Pamela;65949;;Ortopedia y traumatología;Auna Bellavista - Clínica;;quispe-arapa-jessica-pamela;https://auna.org/pe/staff-medico/quispe-arapa-jessica-pamela
Razuri Urtecho Alex Alberto;68519;;Psiquiatría;Clínicas Oncosalud, Auna Guardia Civil - Clínica;;razuri-urtecho-alex-alberto;https://auna.org/pe/staff-medico/razuri-urtecho-alex-alberto
Reaño Tovar Fernando Manuel;69844;;Medicina interna;Auna Bellavista - Clínica;;reano-tovar-fernando-manuel;https://auna.org/pe/staff-medico/reano-tovar-fernando-manuel
Rojas Amado Elvis Nicolas;21311;;Neurocirugía;Auna Bellavista - Clínica;;rojas-amado-elvis-nicolas;https://auna.org/pe/staff-medico/rojas-amado-elvis-nicolas
Valdeiglesias Cardenas Washington Bugner;39393;;Cirugía torácica y cardiovascular;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/29670714_a2f13467af.jpg;valdeiglesias-cardenas-washington-bugner;https://auna.org/pe/staff-medico/valdeiglesias-cardenas-washington-bugner
Valero D'lima Jorge Ysaac;86611;;Ortopedia y traumatología;Auna Bellavista - Clínica;;valero-d'lima-jorge-ysaac;https://auna.org/pe/staff-medico/valero-d'lima-jorge-ysaac
Vilcapoma Balbin Pierina;65760;;Infectología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/45122480_f9221d4f9f.jpg;vilcapoma-balbin-pierina;https://auna.org/pe/staff-medico/vilcapoma-balbin-pierina
Villacaqui Diaz Pedro Michel;44420;;Pediatría;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/40647567_0cade8a122.jpg;villacaqui-diaz-pedro-michel;https://auna.org/pe/staff-medico/villacaqui-diaz-pedro-michel
Villarreal Ramos Diego Renato;59493;;Cirugía abdominal y laparoscópica;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/42087683_19c36f3859.jpg;villarreal-ramos-diego-renato;https://auna.org/pe/staff-medico/villarreal-ramos-diego-renato
Sinche Albornoz Liz Mirella;71920;;Ginecología y obstetricia;Auna Bellavista - Clínica, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.amazonaws.com/46531653_56a546e17e.jpg;sinche-albornoz-liz-mirella;https://auna.org/pe/staff-medico/sinche-albornoz-liz-mirella
Rivas Legua Javier Alexis;55966;;Ortopedia y traumatología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/43425234_ee5d12b067.jpg;rivas-legua-javier-alexis;https://auna.org/pe/staff-medico/rivas-legua-javier-alexis
Taipe Mallqui Ricardo Luis;65572;;Cirugía torácica y cardiovascular;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/43048105_76eddb9020.jpg;taipe-mallqui-ricardo-luis;https://auna.org/pe/staff-medico/taipe-mallqui-ricardo-luis
Zumaeta Rodriguez Thalia Isabel;77179;;Medicina interna;Auna Bellavista - Clínica, Clínicas Oncosalud, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.amazonaws.com/46407596_05fc25d459.jpg;zumaeta-rodriguez-thalia-isabel;https://auna.org/pe/staff-medico/zumaeta-rodriguez-thalia-isabel
Flores Romo Carlos Alberto;047663;;Neurocirugía;Auna Bellavista - Clínica;;flores-romo-carlos-alberto;https://auna.org/pe/staff-medico/flores-romo-carlos-alberto
Huamanyauri Saavedra Paolo Cesar;43137;;Reumatología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/40379857_f0cd72b23d.jpg;huamanyauri-saavedra-paolo-cesar;https://auna.org/pe/staff-medico/huamanyauri-saavedra-paolo-cesar
Manosalva Farfan Jorge Antonio;55007;;Urología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/42553786_e5d95d4702.jpg;manosalva-farfan-jorge-antonio;https://auna.org/pe/staff-medico/manosalva-farfan-jorge-antonio
Mujica Alvarez Andrea Lucia;61445;;Medicina interna;Auna Bellavista - Clínica;;mujica-alvarez-andrea-lucia;https://auna.org/pe/staff-medico/mujica-alvarez-andrea-lucia
Musayon Alache Carlos Rafael;64260;;Urología;Auna Bellavista - Clínica;;musayon-alache-carlos-rafael;https://auna.org/pe/staff-medico/musayon-alache-carlos-rafael
Otta Oshiro Susana Sakura;61180;;Psiquiatría;Auna Bellavista - Clínica;;otta-oshiro-susana-sakura;https://auna.org/pe/staff-medico/otta-oshiro-susana-sakura
Puente De La Vega Campos Renato Rodolfo;58109;;Cirugía pediátrica;Auna Bellavista - Clínica;;puente-de-la-vega-campos-renato-rodolfo;https://auna.org/pe/staff-medico/puente-de-la-vega-campos-renato-rodolfo
Nario Lazo Carmen Viviana;57290;;Cardiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/43651912_f3636e6346.jpg;nario-lazo-carmen-viviana;https://auna.org/pe/staff-medico/nario-lazo-carmen-viviana
Rojas Cossio Lizbeth Guissele Pamela;77167;;Ginecología y obstetricia;Auna Bellavista - Clínica;;rojas-cossio-lizbeth-guissele-pamela;https://auna.org/pe/staff-medico/rojas-cossio-lizbeth-guissele-pamela
Rojas Romani Jose Antonio;59223;;Urología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/41758125_a7d5e73931.jpg;rojas-romani-jose-antonio;https://auna.org/pe/staff-medico/rojas-romani-jose-antonio
Ruiz Torres Jorge Fernando;34237;;Medicina física y rehabilitación;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/8130859_fbecd4afdb.jpg;ruiz-torres-jorge-fernando;https://auna.org/pe/staff-medico/ruiz-torres-jorge-fernando
Salsavilca Macavilca Elizabeth Elena;25565;;Endocrinología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/9421697_77c701260b.jpg;salsavilca-macavilca-elizabeth-elena;https://auna.org/pe/staff-medico/salsavilca-macavilca-elizabeth-elena
Sanchez Ochoa Vladimir;37700;;Neurocirugía;Auna Bellavista - Clínica, Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;sanchez-ochoa-vladimir;https://auna.org/pe/staff-medico/sanchez-ochoa-vladimir
Schultz Ferrari Claudia Fiorella;77158;;Medicina interna;Auna Bellavista - Clínica;;schultz-ferrari-claudia-fiorella;https://auna.org/pe/staff-medico/schultz-ferrari-claudia-fiorella
Vargas Machuca Avalos Marco Antonio;72305;;Medicina interna;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/9955190_0d04d977c2.jpg;vargas-machuca-avalos-marco-antonio;https://auna.org/pe/staff-medico/vargas-machuca-avalos-marco-antonio
Gomez Carta Luis Felipe;89023;;Anestesiología;Auna Bellavista - Clínica;;gomez-carta-luis-felipe;https://auna.org/pe/staff-medico/gomez-carta-luis-felipe
Acuña Reyes Irvin Angel;65974;;Cardiología;Auna Bellavista - Clínica;;acuna-reyes-irvin-angel;https://auna.org/pe/staff-medico/acuna-reyes-irvin-angel
Casani Leon Cristopher Constantino;73155;;Neumología;Auna Bellavista - Clínica;;casani-leon-cristopher-constantino;https://auna.org/pe/staff-medico/casani-leon-cristopher-constantino
Tapia Barcellandi Rolando;34288;;Medicina interna;Auna Bellavista - Clínica;;tapia-barcellandi-rolando;https://auna.org/pe/staff-medico/tapia-barcellandi-rolando
Espinoza Chiong Cesar Augusto;77027;;Cirugía de cabeza y cuello;Auna Bellavista - Clínica;;espinoza-chiong-cesar-augusto;https://auna.org/pe/staff-medico/espinoza-chiong-cesar-augusto
Ulloa Vasquez Alberto Andres;64743;;Pediatría;Auna Bellavista - Clínica;;ulloa-vasquez-alberto-andres;https://auna.org/pe/staff-medico/ulloa-vasquez-alberto-andres
Del Castillo Peralta Cesar Eduardo;68592;;Cirugía torácica y cardiovascular;Auna Bellavista - Clínica;;del-castillo-peralta-cesar-eduardo;https://auna.org/pe/staff-medico/del-castillo-peralta-cesar-eduardo
Guarniz Lozano Juan Manuel;53163;;Neurocirugía;Auna Bellavista - Clínica;;guarniz-lozano-juan-manuel;https://auna.org/pe/staff-medico/guarniz-lozano-juan-manuel
Pajuelo Lopez Luis Angel;63532;;Ortopedia y traumatología;Auna Bellavista - Clínica;;pajuelo-lopez-luis-angel;https://auna.org/pe/staff-medico/pajuelo-lopez-luis-angel
Salcedo Vilca Miriam;65598;;Ginecología y obstetricia;Auna Bellavista - Clínica;;salcedo-vilca-miriam;https://auna.org/pe/staff-medico/salcedo-vilca-miriam
Sotelo Castillo Raul Enrique;56500;;Neumología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/43144006_e0591ffd82.jpg;sotelo-castillo-raul-enrique;https://auna.org/pe/staff-medico/sotelo-castillo-raul-enrique
Cabrera Hamaya Harold James;34470;;Radiología;Auna Bellavista - Clínica;;cabrera-hamaya-harold-james;https://auna.org/pe/staff-medico/cabrera-hamaya-harold-james
Huayta Vega Irwin Eusebio;66767;;Radiología;Auna Bellavista - Clínica;;huayta-vega-irwin-eusebio;https://auna.org/pe/staff-medico/huayta-vega-irwin-eusebio
Carmelo Arias Zelidnet Milagros;56247;;Anestesiología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/41169460_af0e8df9be.jpg;carmelo-arias-zelidnet-milagros;https://auna.org/pe/staff-medico/carmelo-arias-zelidnet-milagros
Mamani Mamani Judith Guadalupe;62254;;Anestesiología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/41885274_58a91b4eed.jpg;mamani-mamani-judith-guadalupe;https://auna.org/pe/staff-medico/mamani-mamani-judith-guadalupe
Condori Cary Ericka Flor;59868;;Anestesiología;Auna Bellavista - Clínica;;condori-cary-ericka-flor;https://auna.org/pe/staff-medico/condori-cary-ericka-flor
Pachas Yataco Jose Alejandro;47006;;Anestesiología;Auna Bellavista - Clínica;;pachas-yataco-jose-alejandro;https://auna.org/pe/staff-medico/pachas-yataco-jose-alejandro
Escobedo Davila Fiorella Carolina;56747;;Ginecología y obstetricia;Auna Bellavista - Clínica, Auna - Centro de Bienestar Benavides;;escobedo-davila-fiorella-carolina;https://auna.org/pe/staff-medico/escobedo-davila-fiorella-carolina
Montoya Cama Gerson;65787;;Cirugía abdominal y laparoscópica;Auna Bellavista - Clínica;;montoya-cama-gerson;https://auna.org/pe/staff-medico/montoya-cama-gerson
Martinez Diaz Erick Isaac;77015;;Radiología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/47196717_85f5c7b510.jpg;martinez-diaz-erick-isaac;https://auna.org/pe/staff-medico/martinez-diaz-erick-isaac
Pachas Puntriano Vanessa Rossella;49102;;Medicina física y rehabilitación;Clínicas Oncosalud;https://web-auna-backend-prd-images.s3.amazonaws.com/40904448_ae2191f099.jpg;pachas-puntriano-vanessa-rossella;https://auna.org/pe/staff-medico/pachas-puntriano-vanessa-rossella
Moreno Rumay Edwin Luis;77380;;Psiquiatría;Clínicas Oncosalud, Auna - Centro de Bienestar Benavides;;moreno-rumay-edwin-luis;https://auna.org/pe/staff-medico/moreno-rumay-edwin-luis
Toribio Salazar Maria Pilar;71209;;Cirugía torácica y cardiovascular;Clínicas Oncosalud;https://web-auna-backend-prd-images.s3.amazonaws.com/44239210_1b7787838e.jpg;toribio-salazar-maria-pilar;https://auna.org/pe/staff-medico/toribio-salazar-maria-pilar
Pineda Sanchez Zahina Rocio;67546;;Patología clínica;Clínicas Oncosalud;;pineda-sanchez-zahina-rocio;https://auna.org/pe/staff-medico/pineda-sanchez-zahina-rocio
Rosazza Morales Karla Giuliana;58702;;Radiología;Clínicas Oncosalud;https://web-auna-backend-prd-images.s3.amazonaws.com/41872382_fe10398e89.jpg;rosazza-morales-karla-giuliana;https://auna.org/pe/staff-medico/rosazza-morales-karla-giuliana
Rosas Quintana Mauricio;52002;;Neurología;Clínicas Oncosalud;;rosas-quintana-mauricio;https://auna.org/pe/staff-medico/rosas-quintana-mauricio
Galindo Talavera Diego Josue;65779;;Neurología;Clínicas Oncosalud;;galindo-talavera-diego-josue;https://auna.org/pe/staff-medico/galindo-talavera-diego-josue
Ventura Chilon Jesica Janet;68681;;Neurología;Clínicas Oncosalud;;ventura-chilon-jesica-janet;https://auna.org/pe/staff-medico/ventura-chilon-jesica-janet
Ramirez Altamirano Zelideth;61435;;Oncología médica;Clínicas Oncosalud;;ramirez-altamirano-zelideth;https://auna.org/pe/staff-medico/ramirez-altamirano-zelideth
Ojeda Silva Enrique Nicolas;57642;;Ginecología y obstetricia;Clínicas Oncosalud, Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;ojeda-silva-enrique-nicolas;https://auna.org/pe/staff-medico/ojeda-silva-enrique-nicolas
Bravo Espinoza Josue Jonathan;69647;;Oncología médica;Clínicas Oncosalud;;bravo-espinoza-josue-jonathan;https://auna.org/pe/staff-medico/bravo-espinoza-josue-jonathan
Villalobos Otayza Andre;76510;;Ortopedia y traumatología;Clínicas Oncosalud;;villalobos-otayza-andre;https://auna.org/pe/staff-medico/villalobos-otayza-andre
Untoria Reynaldo Camilo;90925;;Neurocirugía;Clínicas Oncosalud;;untoria-reynaldo-camilo;https://auna.org/pe/staff-medico/untoria-reynaldo-camilo
Salas Fitzcarrald Anali Milagros;70872;;Patología clínica;Clínicas Oncosalud;https://web-auna-backend-prd-images.s3.amazonaws.com/44675870_0071833952.jpg;salas-fitzcarrald-anali-milagros;https://auna.org/pe/staff-medico/salas-fitzcarrald-anali-milagros
Garcia Cardenas Abel Mauricio;66831;;Cardiología;Clínicas Oncosalud;https://web-auna-backend-prd-images.s3.amazonaws.com/45946452_097a1a218d.jpg;garcia-cardenas-abel-mauricio;https://auna.org/pe/staff-medico/garcia-cardenas-abel-mauricio
Amin Alberca Georgia Margott;64713;;Radiología;Clínicas Oncosalud;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/45657108_3d68d6422b.jpg;amin-alberca-georgia-margott;https://auna.org/pe/staff-medico/amin-alberca-georgia-margott
Rodriguez Gallegos Hector Fernando;68360;;Radiología;Clínicas Oncosalud;;rodriguez-gallegos-hector-fernando;https://auna.org/pe/staff-medico/rodriguez-gallegos-hector-fernando
Alvarez Diaz Victor Hugo;51581;;Cirugía oncológica;Auna Trujillo - Clínica;;alvarez-diaz-victor-hugo;https://auna.org/pe/staff-medico/alvarez-diaz-victor-hugo
Ayala Vilchez Yarim;48955;;Endocrinología;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/41852773_a879107a4a.jpg;ayala-vilchez-yarim;https://auna.org/pe/staff-medico/ayala-vilchez-yarim
Cornelio Nuñez William Tito;50699;;Infectología;Auna Chiclayo - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/41972102_4f1c4b761f.jpg;cornelio-nunez-william-tito;https://auna.org/pe/staff-medico/cornelio-nunez-william-tito
Lipa Chancolla Jimmy Paul;44798;;Infectología;Auna Arequipa (Vallesur) - Clínica;;lipa-chancolla-jimmy-paul;https://auna.org/pe/staff-medico/lipa-chancolla-jimmy-paul
Janampa Guevara Eduardo Alexander;66594;;Medicina general;Clínicas Oncosalud;;janampa-guevara-eduardo-alexander;https://auna.org/pe/staff-medico/janampa-guevara-eduardo-alexander
Portugal Del Pino Jose Luis;57036;;Oncología médica;Clínica Delgado Auna;;portugal-del-pino-jose-luis;https://auna.org/pe/staff-medico/portugal-del-pino-jose-luis
Quezada Osoria Carmen Claudia;64291;;Infectología;Auna Piura - Clínica;;quezada-osoria-carmen-claudia;https://auna.org/pe/staff-medico/quezada-osoria-carmen-claudia
Reyes Chavez Daniel;42309;;Infectología;Auna Piura - Clínica;;reyes-chavez-daniel;https://auna.org/pe/staff-medico/reyes-chavez-daniel
Lazaro Alpaca Fanny Marilyn;61683;;Pediatría;Clínica Delgado Auna;;lazaro-alpaca-fanny-marilyn;https://auna.org/pe/staff-medico/lazaro-alpaca-fanny-marilyn
Nureña Noriega Lizette Marcela;68972;;Pediatría;Auna Guardia Civil - Clínica;;nurena-noriega-lizette-marcela;https://auna.org/pe/staff-medico/nurena-noriega-lizette-marcela
